t,S,I
21.506426241421373,49274,901
21.50936764394633,49273,902
21.51151144564243,49272,903
21.51612110267106,49271,904
21.52141486975365,49270,905
21.524553445769378,49269,906
21.541279232728538,49268,907
21.54169925804157,49267,908
21.545359180413953,49266,909
21.553526860348455,49265,910
21.55403787771086,49264,911
21.564506552847952,49263,912
21.564661774355187,49262,913
21.564725808996677,49261,914
21.56584475422443,49260,915
21.57002869359916,49259,916
21.573205911798993,49258,917
21.577177096618826,49257,918
21.582229413077634,49256,919
21.58468083294685,49255,920
21.589219304165873,49254,921
21.59310097652521,49253,922
21.59838119703516,49252,923
21.613718601112513,49251,924
21.617457089631277,49250,925
21.619115868549194,49249,926
21.637531271873364,49248,927
21.64605856931259,49247,928
21.660898526733877,49246,929
21.661320308031527,49245,930
21.66874736031824,49244,931
21.67424712009777,49245,930
21.676513039988965,49244,931
21.67667192322588,49243,932
21.684873732661536,49242,933
21.68510298746865,49241,934
21.708911629333112,49240,935
21.709407138613138,49239,936
21.71337235631507,49238,937
21.716498113365724,49237,938
21.721289145163915,49236,939
21.725780991604005,49237,938
21.73019626844883,49236,939
21.73835636088611,49235,940
21.744876455596827,49234,941
21.75495691483123,49233,942
21.75616251762007,49232,943
21.774485644348005,49231,944
21.7814636213098,49230,945
21.783556509476973,49229,946
21.787941921680442,49228,947
21.79245052255928,49227,948
21.79998482134568,49226,949
21.805547263439834,49225,950
21.80867157766514,49224,951
21.81168739229406,49223,952
21.815769794131818,49222,953
21.826766436336325,49223,952
21.828183589022395,49222,953
21.83915094228946,49221,954
21.860094285132057,49220,955
21.865444222391304,49219,956
21.867170096133595,49218,957
21.876724611319336,49217,958
21.877043370064655,49216,959
21.88470187176803,49215,960
21.89087352145447,49214,961
21.891830617507214,49213,962
21.894882921443223,49212,963
21.908379068732195,49211,964
21.909388471996895,49210,965
21.91661386532061,49209,966
21.922721199985375,49208,967
21.930816542145237,49207,968
21.933982398129523,49206,969
21.934639448320993,49205,970
21.938634915720908,49204,971
21.939733569208222,49203,972
21.95295654000034,49202,973
21.95774036126136,49201,974
21.968145585700686,49200,975
21.97009229607414,49199,976
21.98170015853694,49198,977
21.98286114512274,49197,978
21.99311841907176,49196,979
21.99654738834545,49195,980
21.997032146916236,49194,981
21.999428224314034,49193,982
21.999484801669162,49192,983
22.00850212263692,49191,984
22.01141731484765,49190,985
22.016682578253985,49189,986
22.01839540897443,49188,987
22.038783243798864,49187,988
22.04069263424512,49186,989
22.050437323491554,49185,990
22.05801202538384,49184,991
22.058580551546843,49183,992
22.0626573767137,49182,993
22.077004888846027,49181,994
22.08341540697345,49180,995
22.08533795667289,49179,996
22.085922464625597,49178,997
22.089910839242737,49177,998
22.09436908439445,49176,999
22.099190396328797,49175,1000
22.110864669293225,49174,1001
22.112739532067437,49173,1002
22.121125302001804,49172,1003
22.125101721243347,49171,1004
22.134144018164,49170,1005
22.13442284814747,49169,1006
22.13787791126047,49168,1007
22.170517705682524,49167,1008
22.173669524464618,49166,1009
22.174861481439294,49165,1010
22.175751504163323,49164,1011
22.182524271236414,49163,1012
22.1886371016777,49162,1013
22.190190515893963,49161,1014
22.193113812596255,49162,1013
22.194137822578256,49161,1014
22.202071783866476,49160,1015
22.203552851189556,49159,1016
22.2035885203916,49160,1015
22.20373235659441,49159,1016
22.213216465351575,49158,1017
22.226183325151954,49157,1018
22.22786938569136,49156,1019
22.232020473193074,49155,1020
22.235688027946775,49154,1021
22.23587207423721,49153,1022
22.244529559513488,49152,1023
22.24663189136989,49151,1024
22.247586345797888,49150,1025
22.24809608866699,49149,1026
